Timestamp,Unit,X,Y,Z
21487,1649,-358,217,468
21500,1650,-333,267,460
21513,1651,-297,300,439
21526,1652,-255,337,408
21539,1653,-237,363,400
21552,1654,-225,369,390
21565,1655,-199,375,358
21578,1656,-186,396,339
21591,1657,-169,390,325
21604,1658,-139,405,286
21617,1659,-117,405,274
21630,1660,-106,406,250
21643,1661,-91,409,205
21656,1662,-73,414,190
21669,1663,-67,411,159
21682,1664,-57,430,124
21695,1665,-63,420,102
21708,1666,-46,421,88
21721,1667,-55,439,27
21734,1668,-66,448,-10
21747,1669,-58,442,-33
21760,1670,-73,433,-96
21773,1671,-69,418,-115
21786,1672,-67,393,-150
21799,1673,-51,340,-172
21812,1674,-60,325,-195
21825,1675,-57,297,-207
21838,1676,-64,253,-228
21851,1677,-78,234,-246
21864,1678,-93,216,-268
21877,1679,-123,201,-310
21890,1680,-150,213,-333
21903,1681,-187,207,-348
21916,1682,-237,211,-381
21929,1683,-274,208,-387
21942,1684,-298,192,-402
21955,1685,-333,180,-415
21968,1686,-357,169,-415
21981,1687,-384,144,-420
21994,1688,-403,130,-417
22007,1689,-426,112,-418
22020,1690,-432,108,-408
22033,1691,-454,72,-411
22046,1692,-469,64,-406
22059,1693,-463,64,-405
22072,1694,-469,60,-403
22085,1695,-466,51,-405
22098,1696,-466,40,-388
22111,1697,-483,4,-387
22124,1698,-480,-12,-367
22137,1699,-486,-24,-357
22150,1700,-534,-40,-339
22163,1701,-547,-45,-321
22176,1702,-571,-57,-312
22189,1703,-615,-63,-297
22202,1704,-633,-61,-276
22215,1705,-651,-54,-271
22228,1706,-670,-61,-244
22241,1707,-699,-52,-226
22254,1708,-711,-34,-222
22267,1709,-756,-24,-201
22280,1710,-757,-9,-193
22293,1711,-772,-6,-174
22306,1712,-775,-15,-157
22319,1713,-789,-18,-133
22332,1714,-783,-30,-120
22345,1715,-783,-40,-91
22358,1716,-771,-45,-79
22371,1717,-768,-63,-72
22384,1718,-763,-76,-57
22397,1719,-742,-94,-52
22410,1720,-729,-96,-52
22423,1721,-715,-108,-49
22436,1722,-708,-123,-51
22449,1723,-691,-136,-46
22462,1724,-672,-145,-63
22475,1725,-652,-157,-79
22488,1726,-628,-160,-85
22501,1727,-591,-163,-117
22514,1728,-574,-174,-133
22527,1729,-553,-163,-154
22540,1730,-540,-159,-190
22553,1731,-496,-148,-225
22566,1732,-474,-138,-238
22579,1733,-454,-111,-282
22592,1734,-418,-90,-309
22605,1735,-393,-69,-322
22618,1736,-364,-31,-334
22631,1737,-316,-9,-340
22644,1738,-292,16,-346
22657,1739,-273,57,-349
22670,1740,-228,85,-345
22683,1741,-207,93,-336
22696,1742,-189,147,-315
22709,1743,-148,153,-304
22722,1744,-133,147,-294
22735,1745,-127,148,-261
22748,1746,-97,162,-264
22761,1747,-87,177,-246
22774,1748,-75,204,-222
22787,1749,-52,216,-213
22800,1750,-48,217,-196
22813,1751,-36,219,-174
22826,1752,-25,237,-163
22839,1753,-18,238,-156
22852,1754,-18,241,-126
22865,1755,-4,249,-115
22878,1756,-1,255,-102
22891,1757,4,262,-93
22904,1758,13,262,-79
22917,1759,6,270,-72
22930,1760,3,262,-52
22943,1761,19,262,-43
22956,1762,28,264,-22
22969,1763,25,255,-10
22982,1764,25,252,-6
22995,1765,36,244,-3
23008,1766,30,226,1
23021,1767,30,220,13
23034,1768,25,219,15
23047,1769,31,205,9
23060,1770,36,198,15
23073,1771,36,193,15
23086,1772,30,192,16
23099,1773,36,186,22
23112,1774,33,175,21
23125,1775,27,165,10
23138,1776,28,148,-1
23151,1777,27,139,6
23164,1778,21,103,-13
23177,1779,16,94,-34
23190,1780,13,88,-46
23203,1781,6,67,-60
23216,1782,-4,55,-61
23229,1783,-3,42,-69
23242,1784,-24,25,-79
23255,1785,-30,9,-81
23268,1786,-27,-3,-76
23281,1787,-37,-24,-61
23294,1788,-60,-45,-48
23307,1789,-48,-52,-30
23320,1790,-72,-69,-10
23333,1791,-69,-79,-12
23346,1792,-85,-84,13
23359,1793,-81,-93,21
23372,1794,-97,-108,48
23385,1795,-112,-115,72
23398,1796,-118,-111,87
23411,1797,-121,-108,90
23424,1798,-111,-112,97
23437,1799,-120,-117,120
23450,1800,-118,-111,124
23463,1801,-111,-100,130
23476,1802,-130,-115,138
23489,1803,-127,-115,141
23502,1804,-139,-115,153
23515,1805,-139,-115,157
23528,1806,-147,-124,154
23541,1807,-153,-120,153
23554,1808,-156,-145,120
23567,1809,-171,-150,105
23580,1810,-174,-156,93
23593,1811,-174,-171,57
23606,1812,-193,-184,22
23619,1813,-198,-171,-12
23632,1814,-202,-177,-78
23645,1815,-213,-174,-112
23658,1816,-229,-162,-150
23671,1817,-228,-121,-223
23684,1818,-238,-109,-252
23697,1819,-252,-90,-270
23710,1820,-270,-49,-318
23723,1821,-298,-39,-337
23736,1822,-301,-13,-337
23749,1823,-309,34,-372
23762,1824,-334,66,-378
23775,1825,-349,88,-393
23788,1826,-357,138,-393
23801,1827,-357,166,-393
23814,1828,-358,192,-393
23827,1829,-351,262,-381
23840,1830,-346,294,-370
23853,1831,-337,327,-366
23866,1832,-318,384,-340
23879,1833,-312,394,-318
23892,1834,-288,411,-313
23905,1835,-288,447,-285
23918,1836,-283,457,-277
23931,1837,-277,463,-271
23944,1838,-273,487,-237
23957,1839,-265,492,-235
23970,1840,-258,504,-196
23983,1841,-250,523,-163
23996,1842,-241,543,-141
24009,1843,-241,544,-129
24022,1844,-243,547,-87
24035,1845,-234,562,-67
24048,1846,-234,562,-36
24061,1847,-241,576,22
24074,1848,-241,573,61
24087,1849,-228,567,102
24100,1850,-232,559,156
24113,1851,-237,546,168
24126,1852,-226,541,189
24139,1853,-231,525,213
24152,1854,-235,523,225
24165,1855,-247,516,241
24178,1856,-241,478,297
24191,1857,-265,453,319
24204,1858,-261,424,340
24217,1859,-264,408,375
24230,1860,-267,400,372
24243,1861,-267,393,376
24256,1862,-259,394,387
24269,1863,-259,388,370
24282,1864,-265,381,387
24295,1865,-264,366,400
24308,1866,-261,349,396
24321,1867,-253,336,409
24334,1868,-253,303,417
24347,1869,-258,289,420
24360,1870,-249,268,427
24373,1871,-240,210,421
24386,1872,-225,181,408
24399,1873,-223,141,411
24412,1874,-222,96,394
24425,1875,-226,69,388
24438,1876,-220,45,390
24451,1877,-223,12,369
24464,1878,-237,-3,361
24477,1879,-231,-25,358
24490,1880,-241,-51,337
24503,1881,-240,-64,319
24516,1882,-243,-78,303
24529,1883,-252,-135,273
24542,1884,-271,-144,244
24555,1885,-270,-168,225
24568,1886,-279,-192,189
24581,1887,-297,-198,181
24594,1888,-307,-207,177
24607,1889,-310,-210,160
24620,1890,-328,-211,154
24633,1891,-346,-219,142
24646,1892,-354,-241,115
24659,1893,-379,-247,96
24672,1894,-385,-243,87
24685,1895,-387,-238,69
24698,1896,-385,-235,88
24711,1897,-390,-244,91
24724,1898,-400,-246,88
24737,1899,-385,-235,88
24750,1900,-394,-241,102
24763,1901,-388,-237,126
24776,1902,-382,-231,151
24789,1903,-379,-217,184
24802,1904,-369,-178,238
24815,1905,-343,-159,286
24828,1906,-321,-117,322
24841,1907,-283,-43,375
24854,1908,-246,-3,387
24867,1909,-223,45,396
24880,1910,-207,126,388
24893,1911,-172,162,382
24906,1912,-150,201,385
24919,1913,-135,276,364
24932,1914,-129,312,337
24945,1915,-127,322,327
24958,1916,-120,360,313
24971,1917,-117,369,289
24984,1918,-115,384,282
24997,1919,-99,399,256
25010,1920,-106,396,237
25023,1921,-97,408,226
25036,1922,-90,420,187
25049,1923,-67,421,165
25062,1924,-67,415,150
25075,1925,-57,411,133
25088,1926,-57,406,112
25101,1927,-46,403,82
25114,1928,-43,400,31
25127,1929,-39,408,19
25140,1930,-40,391,0
25153,1931,-27,379,-22
25166,1932,-21,357,-46
25179,1933,-18,354,-54
25192,1934,-9,333,-72
25205,1935,-21,334,-79
25218,1936,-21,330,-87
25231,1937,-16,327,-114
25244,1938,-24,328,-124
25257,1939,-37,336,-132
25270,1940,-46,336,-163
25283,1941,-66,339,-168
25296,1942,-52,327,-187
25309,1943,-55,327,-199
25322,1944,-73,312,-205
25335,1945,-70,307,-216
25348,1946,-79,280,-253
25361,1947,-102,270,-264
25374,1948,-117,258,-273
25387,1949,-132,237,-282
25400,1950,-123,235,-282
25413,1951,-120,220,-291
25426,1952,-124,213,-306
25439,1953,-129,193,-300
25452,1954,-139,181,-309
25465,1955,-154,141,-327
25478,1956,-175,109,-319
25491,1957,-193,60,-315
25504,1958,-210,-24,-288
25517,1959,-223,-52,-270
25530,1960,-237,-82,-253
25543,1961,-235,-114,-222
25556,1962,-250,-121,-211
25569,1963,-259,-138,-211
25582,1964,-259,-175,-177
25595,1965,-273,-172,-165
25608,1966,-283,-175,-151
25621,1967,-286,-184,-141
25634,1968,-298,-195,-141
25647,1969,-301,-198,-118
25660,1970,-304,-210,-102
25673,1971,-321,-211,-100
25686,1972,-337,-211,-97
25699,1973,-336,-213,-85
25712,1974,-358,-223,-76
25725,1975,-369,-228,-58
25738,1976,-384,-220,-40
25751,1977,-405,-237,-18
25764,1978,-409,-235,-3
25777,1979,-439,-235,55
25790,1980,-451,-225,91
25803,1981,-477,-219,123
25816,1982,-493,-205,175
25829,1983,-529,-192,189
25842,1984,-540,-178,198
25855,1985,-555,-177,195
25868,1986,-573,-169,207
25881,1987,-577,-165,207
25894,1988,-582,-157,211
25907,1989,-588,-150,217
25920,1990,-601,-144,214
25933,1991,-607,-142,232
25946,1992,-600,-141,229
25959,1993,-604,-136,223
25972,1994,-613,-130,228
25985,1995,-612,-127,237
25998,1996,-604,-120,246
26011,1997,-613,-115,267
26024,1998,-628,-90,289
26037,1999,-616,-72,288
26050,2000,-625,-69,328
26063,2001,-624,-31,334
26076,2002,-616,-9,336
26089,2003,-621,-7,361
26102,2004,-631,25,358
26115,2005,-631,40,373
26128,2006,-634,49,375
26141,2007,-640,90,387
26154,2008,-630,94,399
26167,2009,-639,106,402
26180,2010,-624,141,414
26193,2011,-624,160,405
26206,2012,-618,175,429
26219,2013,-594,220,421
26232,2014,-589,240,435
26245,2015,-580,258,424
26258,2016,-571,303,421
26271,2017,-559,309,429
26284,2018,-553,331,411
26297,2019,-543,367,409
26310,2020,-549,394,399
26323,2021,-543,405,385
26336,2022,-529,439,379
26349,2023,-529,435,375
26362,2024,-517,453,357
26375,2025,-492,484,340
26388,2026,-483,498,336
26401,2027,-465,498,327
26414,2028,-462,505,316
26427,2029,-451,513,306
26440,2030,-438,525,288
26453,2031,-427,552,276
26466,2032,-429,544,271
26479,2033,-417,555,255
26492,2034,-411,562,250
26505,2035,-409,561,250
26518,2036,-406,574,234
26531,2037,-396,561,235
26544,2038,-390,571,243
26557,2039,-385,568,237
26570,2040,-379,561,240
26583,2041,-369,556,249
26596,2042,-367,552,250
26609,2043,-357,564,264
26622,2044,-351,550,264
26635,2045,-331,543,253
26648,2046,-331,543,267
26661,2047,-331,543,256
26674,2048,-318,537,258
26687,2049,-294,522,276
26700,2050,-286,507,291
26713,2051,-261,492,295
26726,2052,-214,448,295
26739,2053,-201,435,303
26752,2054,-174,412,304
26765,2055,-159,375,306
26778,2056,-138,354,297
26791,2057,-135,352,306
26804,2058,-106,315,295
26817,2059,-97,307,288
26830,2060,-87,292,271
26843,2061,-64,258,262
26856,2062,-54,247,247
26869,2063,-46,237,226
26882,2064,-43,207,219
26895,2065,-34,204,211
26908,2066,-28,172,205
26921,2067,-28,171,201
26934,2068,-31,160,198
26947,2069,-25,159,183
26960,2070,-19,118,169
26973,2071,-10,106,165
26986,2072,-18,93,142
26999,2073,-15,70,136
27012,2074,-12,55,123
27025,2075,-22,46,99
27038,2076,-22,18,84
27051,2077,-22,4,67
27064,2078,-36,-16,43
27077,2079,-49,-45,27
27090,2080,-76,-72,39
27103,2081,-100,-111,12
27116,2082,-132,-126,-1
27129,2083,-150,-144,-27
27142,2084,-160,-145,-70
27155,2085,-190,-159,-87
27168,2086,-222,-157,-121
27181,2087,-237,-171,-172
27194,2088,-276,-154,-195
27207,2089,-295,-154,-210
27220,2090,-316,-144,-247
27233,2091,-328,-132,-265
27246,2092,-336,-120,-271
27259,2093,-345,-103,-300
27272,2094,-372,-82,-316
27285,2095,-394,-82,-321
27298,2096,-403,-66,-336
27311,2097,-442,-37,-351
27324,2098,-460,-28,-355
27337,2099,-456,-6,-375
27350,2100,-486,39,-387
27363,2101,-495,52,-391
27376,2102,-499,79,-403
27389,2103,-535,130,-406
27402,2104,-531,135,-408
27415,2105,-532,175,-420
27428,2106,-516,249,-391
27441,2107,-508,279,-400
27454,2108,-516,307,-387
27467,2109,-517,382,-360
27480,2110,-520,402,-361
27493,2111,-531,409,-336
27506,2112,-538,429,-333
27519,2113,-537,451,-319
27532,2114,-528,450,-321
27545,2115,-531,466,-303
27558,2116,-538,477,-300
27571,2117,-513,480,-292
27584,2118,-517,511,-286
27597,2119,-510,516,-273
27610,2120,-492,528,-258
27623,2121,-453,549,-226
27636,2122,-444,561,-217
27649,2123,-441,567,-208
27662,2124,-444,582,-192
27675,2125,-438,577,-189
27688,2126,-444,583,-174
27701,2127,-463,591,-163
27714,2128,-472,603,-145
27727,2129,-481,604,-127
27740,2130,-474,615,-90
27753,2131,-499,616,-69
27766,2132,-511,621,-55
27779,2133,-537,628,-49
27792,2134,-562,624,-33
27805,2135,-574,615,-27
27818,2136,-609,601,6
27831,2137,-618,601,4
27844,2138,-627,609,18
27857,2139,-628,606,63
27870,2140,-640,600,90
27883,2141,-636,589,111
27896,2142,-633,583,171
27909,2143,-615,565,213
27922,2144,-619,558,222
27935,2145,-601,543,246
27948,2146,-597,538,255
27961,2147,-598,535,267
27974,2148,-598,528,258
27987,2149,-601,543,259
28000,2150,-591,540,261
28013,2151,-582,549,279
28026,2152,-573,531,285
28039,2153,-562,541,291
28052,2154,-559,531,300
28065,2155,-564,523,307
28078,2156,-562,511,313
28091,2157,-567,519,316
28104,2158,-564,508,321
28117,2159,-571,507,319
28130,2160,-568,499,330
28143,2161,-570,478,345
28156,2162,-562,456,370
28169,2163,-549,400,411
28182,2164,-543,381,423
28195,2165,-532,373,423
28208,2166,-510,351,424
28221,2167,-493,331,439
28234,2168,-480,322,432
28247,2169,-459,319,442
28260,2170,-453,315,450
28273,2171,-429,318,459
28286,2172,-411,295,445
28299,2173,-400,289,448
28312,2174,-393,276,451
28325,2175,-384,264,448
28338,2176,-369,256,463
28351,2177,-372,246,459
28364,2178,-352,235,454
28377,2179,-340,225,454
28390,2180,-318,223,448
28403,2181,-286,205,421
28416,2182,-250,190,426
28429,2183,-216,184,396
28442,2184,-153,154,360
28455,2185,-129,141,345
28468,2186,-120,124,316
28481,2187,-93,100,289
28494,2188,-78,102,291
28507,2189,-85,91,276
28520,2190,-78,82,265
28533,2191,-76,69,262
28546,2192,-78,67,247
28559,2193,-69,54,241
28572,2194,-72,49,237
28585,2195,-58,45,228
28598,2196,-54,31,213
28611,2197,-51,31,189
28624,2198,-52,4,162
28637,2199,-36,-1,150
28650,2200,-40,0,153
28663,2201,-34,9,147
28676,2202,-24,9,150
28689,2203,-24,19,144
28702,2204,-24,18,136
28715,2205,-16,15,129
28728,2206,-28,-6,109
28741,2207,-28,-12,102
28754,2208,-24,-22,64
28767,2209,-25,-22,45
28780,2210,-25,-21,18
28793,2211,-22,-15,-27
28806,2212,-28,-31,-40
28819,2213,-34,-27,-58
28832,2214,-46,-28,-75
28845,2215,-37,-36,-99
28858,2216,-42,-40,-103
28871,2217,-51,-45,-112
28884,2218,-58,-55,-118
28897,2219,-66,-66,-130
28910,2220,-87,-76,-148
28923,2221,-93,-78,-162
28936,2222,-99,-75,-171
28949,2223,-127,-99,-186
28962,2224,-150,-115,-183
28975,2225,-154,-130,-183
28988,2226,-162,-145,-163
29001,2227,-162,-150,-153
29014,2228,-168,-144,-144
29027,2229,-172,-168,-129
29040,2230,-174,-181,-115
29053,2231,-169,-187,-105
29066,2232,-178,-178,-108
29079,2233,-157,-174,-87
29092,2234,-156,-175,-79
29105,2235,-141,-175,-54
29118,2236,-129,-159,-40
29131,2237,-117,-154,-9
29144,2238,-85,-126,30
29157,2239,-75,-121,54
29170,2240,-61,-102,90
29183,2241,-46,-61,132
29196,2242,-39,-49,145
29209,2243,-27,-15,157
29222,2244,-9,15,187
29235,2245,-9,48,183
29248,2246,-4,69,199
29261,2247,-12,112,210
29274,2248,-9,135,219
29287,2249,-4,169,226
29300,2250,-18,240,225
29313,2251,-12,262,226
29326,2252,-19,288,231
29339,2253,-33,331,229
29352,2254,-39,336,217
29365,2255,-43,360,231
29378,2256,-46,412,213
29391,2257,-61,411,204
29404,2258,-64,429,195
29417,2259,-72,468,159
29430,2260,-81,474,142
29443,2261,-90,507,118
29456,2262,-94,522,70
29469,2263,-117,538,39
29482,2264,-118,531,18
29495,2265,-133,549,-39
29508,2266,-145,547,-66
29521,2267,-166,544,-88
29534,2268,-168,544,-145
29547,2269,-207,531,-174
29560,2270,-232,535,-192
29573,2271,-244,519,-250
29586,2272,-288,504,-262
29599,2273,-303,492,-280
29612,2274,-301,489,-309
29625,2275,-325,483,-309
29638,2276,-327,471,-306
29651,2277,-345,469,-325
29664,2278,-366,480,-328
29677,2279,-375,466,-328
29690,2280,-391,463,-343
29703,2281,-430,460,-346
29716,2282,-448,465,-336
29729,2283,-468,453,-343
29742,2284,-522,459,-340
29755,2285,-543,451,-336
29768,2286,-571,445,-315
29781,2287,-612,451,-294
29794,2288,-639,451,-288
29807,2289,-648,454,-279
29820,2290,-685,450,-261
29833,2291,-688,450,-244
29846,2292,-700,447,-225
29859,2293,-727,447,-214
29872,2294,-729,441,-205
29885,2295,-744,450,-177
29898,2296,-756,453,-165
29911,2297,-775,465,-144
29924,2298,-768,468,-114
29937,2299,-775,466,-103
29950,2300,-789,474,-84
29963,2301,-790,465,-49
29976,2302,-780,475,-34
29989,2303,-802,468,-28
30002,2304,-793,472,15
30015,2305,-802,471,34
30028,2306,-805,460,66
30041,2307,-801,466,99
30054,2308,-793,456,112
30067,2309,-798,445,124
30080,2310,-802,433,151
30093,2311,-807,432,168
30106,2312,-799,412,175
30119,2313,-796,402,201
30132,2314,-792,394,219
30145,2315,-781,376,243
30158,2316,-769,342,274
30171,2317,-762,333,292
30184,2318,-750,325,309
30197,2319,-744,319,321
30210,2320,-733,309,339
30223,2321,-730,304,354
30236,2322,-705,283,367
30249,2323,-685,280,393
30262,2324,-661,273,394
30275,2325,-648,261,421
30288,2326,-604,244,429
30301,2327,-588,258,421
30314,2328,-579,237,441
30327,2329,-546,235,445
30340,2330,-537,238,454
30353,2331,-519,223,462
30366,2332,-489,219,450
30379,2333,-472,213,465
30392,2334,-453,207,462
30405,2335,-418,199,466
30418,2336,-402,207,466
30431,2337,-393,208,465
30444,2338,-355,213,459
30457,2339,-330,220,459
30470,2340,-316,229,450
30483,2341,-279,228,435
30496,2342,-246,232,429
30509,2343,-217,228,393
30522,2344,-174,225,378
30535,2345,-145,211,358
30548,2346,-108,178,327
30561,2347,-78,153,297
30574,2348,-58,138,270
30587,2349,-60,106,243
30600,2350,-42,90,228
30613,2351,-55,88,223
30626,2352,-43,67,204
30639,2353,-40,51,198
30652,2354,-40,43,183
30665,2355,-37,10,150
30678,2356,-43,3,126
30691,2357,-64,-24,109
30704,2358,-63,-43,97
30717,2359,-63,-51,84
30730,2360,-70,-70,64
30743,2361,-70,-79,36
30756,2362,-84,-85,40
30769,2363,-91,-88,22
30782,2364,-90,-87,12
30795,2365,-94,-102,4
30808,2366,-87,-99,-12
30821,2367,-91,-94,-36
30834,2368,-93,-102,-52
30847,2369,-99,-94,-73
30860,2370,-91,-91,-96
30873,2371,-88,-85,-105
30886,2372,-99,-84,-108
30899,2373,-91,-72,-136
30912,2374,-96,-75,-141
30925,2375,-105,-66,-157
30938,2376,-102,-67,-195
30951,2377,-121,-73,-202
30964,2378,-136,-67,-217
30977,2379,-130,-69,-244
30990,2380,-181,-82,-244
31003,2381,-202,-99,-247
31016,2382,-207,-106,-264
31029,2383,-255,-126,-270
31042,2384,-271,-127,-285
31055,2385,-283,-121,-279
31068,2386,-330,-145,-285
31081,2387,-331,-151,-271
31094,2388,-349,-151,-282
31107,2389,-319,-168,-265
31120,2390,-298,-166,-261
31133,2391,-310,-174,-243
31146,2392,-313,-183,-241
31159,2393,-306,-186,-253
31172,2394,-297,-186,-243
31185,2395,-300,-184,-241
31198,2396,-307,-184,-244
31211,2397,-306,-192,-232
31224,2398,-298,-190,-225
31237,2399,-300,-195,-240
31250,2400,-279,-183,-232
31263,2401,-255,-168,-234
31276,2402,-241,-168,-237
31289,2403,-229,-165,-219
31302,2404,-192,-136,-214
31315,2405,-163,-129,-207
31328,2406,-144,-123,-186
31341,2407,-94,-96,-172
31354,2408,-81,-78,-168
31367,2409,-57,-66,-142
31380,2410,-30,-24,-135
31393,2411,-19,-3,-121
31406,2412,-13,16,-106
31419,2413,15,61,-97
31432,2414,18,84,-99
31445,2415,19,120,-106
31458,2416,28,177,-97
31471,2417,25,210,-91
31484,2418,24,223,-88
31497,2419,22,231,-84
31510,2420,21,237,-84
31523,2421,18,235,-72
31536,2422,30,223,-70
31549,2423,25,222,-75
31562,2424,19,235,-87
31575,2425,16,253,-99
31588,2426,13,261,-108
31601,2427,0,273,-136
31614,2428,-13,288,-151
31627,2429,-21,306,-159
31640,2430,-30,298,-177
31653,2431,-42,321,-189
31666,2432,-52,322,-204
31679,2433,-67,328,-220
31692,2434,-79,337,-217
31705,2435,-70,342,-226
31718,2436,-90,336,-231
31731,2437,-103,346,-244
31744,2438,-106,354,-249
31757,2439,-102,349,-258
31770,2440,-124,357,-264
31783,2441,-133,346,-271
31796,2442,-129,346,-288
31809,2443,-154,345,-301
31822,2444,-168,334,-301
31835,2445,-159,325,-324
31848,2446,-184,288,-333
31861,2447,-195,280,-361
31874,2448,-205,270,-364
31887,2449,-232,231,-370
31900,2450,-247,225,-381
31913,2451,-255,204,-378
31926,2452,-271,174,-381
31939,2453,-270,162,-387
31952,2454,-288,151,-391
31965,2455,-307,138,-387
31978,2456,-319,118,-381
31991,2457,-316,120,-384
32004,2458,-337,96,-396
32017,2459,-340,85,-391
32030,2460,-342,90,-393
32043,2461,-357,57,-381
32056,2462,-363,31,-369
32069,2463,-378,24,-348
32082,2464,-394,-36,-342
32095,2465,-429,-64,-324
32108,2466,-427,-87,-297
32121,2467,-436,-93,-282
32134,2468,-447,-100,-288
32147,2469,-457,-114,-280
32160,2470,-481,-108,-277
32173,2471,-490,-112,-271
32186,2472,-523,-112,-264
32199,2473,-553,-103,-258
32212,2474,-582,-99,-247
32225,2475,-601,-88,-246
32238,2476,-645,-73,-229
32251,2477,-675,-82,-216
32264,2478,-685,-70,-172
32277,2479,-717,-73,-157
32290,2480,-733,-63,-141
32303,2481,-750,-43,-129
32316,2482,-775,-6,-120
32329,2483,-795,4,-112
32342,2484,-805,31,-109
32355,2485,-837,66,-96
32368,2486,-844,103,-78
32381,2487,-843,117,-78
32394,2488,-853,150,-69
32407,2489,-850,163,-63
32420,2490,-862,181,-69
32433,2491,-859,217,-76
32446,2492,-846,235,-75
32459,2493,-849,261,-82
32472,2494,-840,298,-94
32485,2495,-834,313,-87
32498,2496,-820,328,-87
32511,2497,-814,378,-91
32524,2498,-802,397,-85
32537,2499,-789,433,-72
